"소득","가계지출금액","가계지출_소비지출금액","가계지출_비소비지출금액"
4570000,3566517,2050607,1515910
4570269,2486606,1515702,970903
4571463,2832806,2399772,433033
4571967,3196015,2767718,428297
4572020,2328832,1260252,1068580
4572667,2157120,2142416,14703
4572753,2077757,1434331,643426
4572791,3492028,2437342,1054686
4574947,2485961,1973675,512287
4575000,2502822,2077642,425180
4575357,2784076,1891640,892437
4575560,3074181,2157086,917095
4576000,1921757,1271467,650290
4576688,1834446,1073396,761050
4576913,4518971,2986595,1532377
4577653,2946131,2061304,884827
4577950,4131045,2647096,1483949
4579027,4607728,4044467,563261
4580000,4280882,3296032,984850
4580000,5103018,3561778,1541240
4580031,3817280,3010700,806580
4580119,3554078,2811638,742440
4580769,2111968,1597501,514467
4580883,2638535,2331829,306707
4581340,3962586,1980129,1982457
4581650,4406209,3323172,1083038
4581933,2636762,1951899,684863
4582650,3474597,3017837,456760
4582667,1649532,1036105,613427
4583000,3168250,2158680,1009570
4583700,2435231,1294811,1140420
4584694,2911108,2374974,536133
4585417,2845771,2103374,742397
4585707,2990853,2206593,784260
4586770,2479867,1479867,1000000
4587063,4573282,2478948,2094333
4588180,5199046,4192029,1007017
4589000,2447957,1657407,790550
4589341,2567602,2169383,398219
458950,964553,914553,50000
4589577,2477387,1928437,548949
4590000,3588323,2949416,638907
4590402,3752466,2734103,1018363
4590550,5683769,4719126,964643
4590940,3731666,3256476,475190
4590987,2940805,1376292,1564513
4591496,3103414,1827352,1276062
4592533,2502647,2333313,169333
4592670,2915150,1951007,964143
4592834,2338249,1694710,643539
4593473,2214398,1943888,270510
4593733,2428958,1547538,881420
4595829,3484541,2549459,935082
4596040,5903263,5230653,672610
4596585,2175068,1251206,923862
4596667,2705226,2367906,337320
4596667,3176715,2614568,562147
4597667,3263647,2755411,508237
460000,1506005,1436305,69700
460000,403140,403140,0
4600000,2388277,2079944,308333
4600000,2390732,1618846,771887
4600000,2975543,2293514,682029
4600000,3203831,2468141,735690
4600000,3216896,1801543,1415353
4600000,3251409,2920173,331237
4600000,3424209,3072909,351300
4600000,3478928,1599238,1879690
4600000,3596419,2904019,692400
4600000,3812450,2569709,1242741
4600000,3829548,3180687,648861
4600000,4219267,2269047,1950220
4600000,7285428,6395805,889623
4600310,3549134,2782494,766640
4600400,4485305,3449208,1036097
4600827,3536209,2651933,884277
4601467,2157800,1496040,661759
4602436,2893936,2441719,452217
4602467,5013630,4363677,649953
4602803,7795100,6495307,1299792
4602980,3512257,2846812,665445
4603192,3329466,2653159,676307
4603743,2039243,1470133,569110
460417,737890,737890,0
4605000,2774406,1928596,845810
4605491,3700787,2478040,1222748
4606000,1883254,1711254,172000
4606000,2274585,2155229,119357
4606002,3464597,2101914,1362683
4606200,2178411,1133994,1044417
4606950,4607034,3736355,870679
4607354,3740755,3179589,561167
4607870,2590329,2012089,578240
4608057,2939036,2200100,738937
4608133,2433937,1487764,946173
4608153,2816688,2256469,560219
4609882,2849797,1119020,1730777
4610000,3476164,2287134,1189030
4610688,3854950,3079760,775190
4610850,2826141,2139331,686810
4611240,2712165,2253581,458583
4611750,2750590,2200450,550140
4612453,2003396,1293686,709710
4612500,2564932,2159182,405750
4612590,2083594,1488299,595295
4613333,4603790,2532273,2071517
461377,941678,765960,175718
4613874,2111125,1496535,614590
4614180,3329995,2675282,654713
4614193,5422606,4286463,1136143
4614287,3006597,2325873,680724
4614520,2073278,1531524,541753
4614707,2471611,1208261,1263350
4615000,3563198,2880918,682280
4615000,5353536,3870606,1482930
4615450,4948693,3439829,1508864
4615582,1701834,1352664,349170
4615840,1765813,1511298,254515
4616056,4500982,3046322,1454660
4616620,3490770,2740770,750000
4616667,2299218,1778554,520663
4616667,3298974,2486444,812530
4616667,3884390,2504390,1380000
4616805,3475251,2128938,1346313
4616893,3636832,2164632,1472200
461870,919905,876572,43333
4619000,3984324,3103707,880617
4619340,2017811,1636151,381660
4620000,3207757,1816367,1391390
4621573,2773855,2601418,172437
4621667,6891676,4964463,1927213
4622655,5084689,4189125,895564
4622658,3937272,2974391,962881
4622960,3052900,2192900,860000
462333,958940,874194,84747
4623750,1655591,754221,901370
4624000,2965388,2709778,255610
462450,399615,394615,5000
4624850,1677619,1225759,451860
4625000,3755963,3363727,392236
4625000,3929298,3600950,328349
4625000,5303325,3253919,2049406
4625080,1107321,761740,345581
4625150,3084584,2406978,677607
4625150,3380425,2956745,423680
4625579,5203772,4184898,1018874
4626337,4121040,3493696,627343
4626667,3063036,2282892,780143
4626928,3167912,2336958,830953
4628300,2789982,2428352,361630
4629016,2890525,2309689,580837
4629375,3401978,2705148,696830
463000,633155,608155,25000
4630000,3087328,1999232,1088097
4630000,3878601,2442496,1436105
4630000,4088390,3631723,456667
4630503,2806705,1985412,821293
4631903,3670860,1554439,2116420
4632408,2359440,866833,1492607
4632600,2823320,2012377,810943
4633058,3583759,2328752,1255007
4633333,2411144,2095224,315920
4633333,2713670,1706600,1007070
4633347,3596139,2868446,727693
4634333,2812362,2138436,673926
4634333,4620821,3621721,999100
4634688,3028292,2589268,439023
4636000,3057594,1712001,1345593
4636400,2331799,1840379,491420
4637091,3803541,2901854,901687
463750,370550,318550,52000
4638167,3245954,2096498,1149457
4638750,5335019,3518379,1816640
4639978,3944681,3232271,712410
4640500,3518592,2814682,703910
4640500,4178208,3194399,983809
4640723,2745913,2007429,738484
4640976,3478780,1262559,2216221
4641000,4080851,3234084,846767
4641980,3238461,2787291,451170
4642907,4211480,2997393,1214087
4644125,4634177,2371830,2262347
4644910,3770701,3108944,661757
4645612,3860825,2854372,1006453
4645829,2763989,2123627,640362
4646040,4283526,3859773,423753
4646500,4574669,3321559,1253110
4646667,2451086,1844823,606263
4646667,4173449,3357039,816410
4646883,2301869,1995403,306467
4648000,1391872,1375922,15950
4648024,2112065,859625,1252440
4648464,3838761,2773068,1065693
465000,543090,541090,2000
465000,677381,661881,15500
4650000,10228561,9340228,888333
4650000,2610359,2042459,567900
4650000,2723403,1944403,779000
4650000,2912369,2579802,332567
4650000,3376901,2547001,829900
4650000,3776874,3646874,130000
4650000,3930279,3056029,874250
4650060,4663450,3389360,1274090
4650717,2718919,2104177,614741
4651606,3514176,2215780,1298396
4652258,3456090,2186094,1269997
4652333,4245894,3613968,631926
4652970,3075604,1809149,1266455
4653316,2486361,1587603,898758
4653316,3344749,2175179,1169571
4654019,3052192,1819322,1232870
4654147,2889924,2380994,508930
4654250,2915729,2457924,457805
4654813,3234991,2522801,712190
4654990,5154923,4379426,775497
4656423,2510724,1716504,794220
4657237,3252318,2153258,1099060
4657965,5312368,3180774,2131593
4658742,4568053,3516253,1051800
4660000,2975581,1932788,1042793
4660000,3950008,3032448,917560
4660000,4356813,2693910,1662903
4660290,1992712,1334030,658682
4660624,4318892,3491232,827660
466109,263969,167302,96667
4663367,1859357,864404,994953
4663630,5094056,3806729,1287327
4663973,3666472,2414096,1252375
4665420,3593596,2790272,803323
4665500,1508948,1333848,175100
4666160,1520137,1291977,228160
4666250,2394996,1973093,421903
4666490,3076554,2673960,402594
4666667,1584010,1271903,312107
4666667,2344353,2094353,250000
4666667,2516908,1921058,595850
466667,257644,247644,10000
466667,750721,641334,109387
4667083,1538438,968898,569540
4667147,839745,775588,64157
4667200,2599159,1384730,1214429
4667942,2769642,2116633,653009
4668063,5493384,1412984,4080400
4668870,4657312,3598276,1059037
4669000,2549887,2220297,329590
4669600,4334681,3188451,1146230
4669935,4026677,3194297,832380
4670333,3121011,2252701,868310
4671333,24237381,21262621,2974760
467257,454230,430660,23570
4673113,3472293,1832920,1639373
4673333,3433383,1341343,2092040
4673553,3846092,2611917,1234175
4674167,2449676,2368009,81667
4674725,3915634,3512401,403233
4675500,2273520,1495136,778384
4676316,4556050,2323299,2232751
4677097,4678213,3618753,1059460
4677500,2496634,1919764,576870
467757,361394,361394,0
4677777,2378621,1678738,699883
4678176,3776339,3100909,675430
4678614,5079605,4225342,854263
4679973,1854529,1089060,765469
4680000,4089491,2387441,1702050
4680000,5302411,2341951,2960460
4680095,3105404,2382186,723218
4682150,2740734,2157287,583447
468333,388077,354743,33333
4683437,1607142,1550476,56667
4683667,3885313,2308190,1577123
4683710,4369121,2933768,1435353
4684377,2777097,2091157,685940
4684990,4332249,3576379,755870
4686103,5175352,3580559,1594793
4686340,2121871,1798061,323810
4686931,11950994,11240264,710730
4688000,4405185,2227145,2178040
4689076,1544485,1353455,191030
4689703,3304884,1819046,1485838
4692038,2722783,1992813,729970
4692330,4951629,3946179,1005450
4693520,3738578,3050974,687603
4693856,4292882,3448259,844623
469417,955293,838627,116667
4694667,2617462,1903375,714087
4694770,2703359,2331384,371975
4694863,837473,754140,83333
4695419,6786135,5466355,1319780
469600,900359,900359,0
4696439,3615325,2238074,1377251
4696670,4332840,3397067,935773
469733,632857,621524,11333
4697522,5552245,4790158,762087
4697783,3254739,2662452,592287
4698372,3695362,2677056,1018307
4698830,3100963,2836363,264600
4699000,1554044,1406014,148030
4699290,1396737,508057,888680
4699610,3514430,2732350,782080
470000,1960789,1657456,303333
4700000,3575096,2612649,962447
4700000,3799159,3201159,598000
4700000,4050249,1863779,2186470
4700000,4952961,4912961,40000
4700616,2790052,1871554,918498
4701060,5558516,2176095,3382421
4701270,2420859,1083999,1336860
4701667,6497571,5835019,662552
4702355,4008237,3311427,696810
4702356,3458821,2864532,594289
4702933,2110977,955022,1155955
4703321,2917274,2129707,787567
4703382,3496684,2789019,707666
4703393,2851764,1807627,1044137
4703695,1991400,1077940,913460
4703753,3644000,2909717,734283
4703924,2920015,1592497,1327518
4704676,2454320,1153725,1300595
4705250,3342158,2086332,1255827
4706150,4983631,1195101,3788530
4706243,3004339,1958043,1046296
4706667,4553369,3891455,661914
4707187,4556912,2930305,1626607
4707240,34523194,25359714,9163480
470750,756821,641335,115487
4708132,3498483,2968091,530392
4708878,4487267,1745827,2741440
4709360,4474833,3411833,1063000
4709393,2392748,2182788,209960
4709897,5892074,2752354,3139720
4710000,2516132,1216262,1299870
4710582,3843772,3114039,729733
471087,912386,862386,50000
471107,571403,423503,147900
4711099,5878228,4535441,1342787
4711267,5068219,3823656,1244563
4711433,6178365,5737938,440427
4712300,2652804,2163864,488940
4712500,3568098,3047073,521025
4713093,2347150,1993827,353323
4713333,2319023,1460927,858097
4713805,2537644,1991284,546360
4716041,3110597,2861334,249263
4716370,3360708,2908992,451717
4716667,2568123,1861436,706687
4716667,3547451,3195774,351677
4716667,4836374,3514708,1321666
4716977,4024973,3263016,761957
4717200,2709176,1528067,1181109
4717733,2738255,1902224,836031
4718000,1539290,1520423,18867
4718230,3745120,3111043,634077
4718467,2675284,1816580,858704
4718906,3399457,2538017,861440
471920,518878,382598,136280
4719560,6376059,3955489,2420570
4719567,3082733,2566866,515867
4720000,5343866,3912046,1431820
4720533,4416251,3480831,935420
4721935,2831750,2597480,234270
4722891,3493071,2825346,667726
4723000,7345515,6655560,689955
4723147,3830418,2673444,1156973
4723813,3009439,2697206,312233
4723870,4231866,2752626,1479240
4724048,4794630,4091599,703031
4724667,5391052,4273174,1117879
4725470,1819552,1514979,304573
472667,1039130,905797,133333
472667,1304545,1274878,29667
472667,1622930,1429596,193333
472667,836085,751935,84150
472667,930620,797457,133163
472683,593567,593567,0
4727923,2917893,1793070,1124823
4728455,2473488,1521072,952417
4729027,1825171,1353948,471223
4729310,3462555,3310398,152157
4729310,5176637,3563180,1613457
4729903,3152574,2098564,1054009
4730992,2473959,1337353,1136606
4731325,3291291,2731934,559357
4731610,2388775,1667072,721703
4732023,5577103,4587700,989403
4732040,3867093,3288553,578540
4732500,3412310,2512720,899590
4733333,2424858,1511574,913285
4733333,5926558,3615436,2311123
4733500,4322571,2694491,1628080
4734152,2971932,1628714,1343218
4734502,3331151,2609087,722064
4734930,3910106,2931163,978943
4735000,2215798,1356808,858990
4735150,2375098,1562058,813040
4736411,3373795,2855460,518335
4736688,3302925,2595034,707891
4736971,2421066,1234770,1186295
4737220,4585898,3189119,1396778
4738400,2449205,1967880,481325
4739500,2560300,2066470,493830
474000,1403256,1303256,100000
4740000,2503574,2241594,261980
4740000,2618353,1413153,1205200
4740093,3697917,2808257,889661
4740180,1951743,1363747,587997
4740226,3361851,2238028,1123823
4740580,4095035,3214745,880290
4741610,11464556,3552569,7911987
4741788,3642623,2749184,893438
4742640,4172540,3107213,1065327
4742693,3588511,2152345,1436167
4742953,2251517,1914613,336903
474333,436503,416503,20000
4743500,1628308,1179978,448330
4743607,2063336,1323616,739720
4744667,3232634,1579709,1652925
4746170,2687922,2077655,610267
4746170,2925110,2047782,877328
4746947,3737822,2929742,808080
4747167,3749678,3116474,633205
4747337,2912514,1988468,924047
4748710,3941668,3791668,150000
4750000,2549327,2071464,477863
4750000,4311685,3148911,1162773
4750251,5483227,3784637,1698590
4751240,4811596,4071796,739800
4751377,3335810,2177460,1158350
4751670,7419152,6823109,596043
4752300,3184423,2825048,359375
4752580,2701237,2224587,476650
4752710,3145694,2534314,611380
4753333,3106895,2232272,874623
4754199,2477204,1848254,628950
4754333,2791396,1982372,809023
4754667,2628920,1655723,973197
4754925,3551520,3451520,100000
4754934,5051899,3676724,1375175
4755120,2213381,1789265,424116
4756667,3203785,2497850,705936
4757252,2239482,1374782,864700
4757340,1811210,1284667,526543
4758894,3192684,1795494,1397190
4759066,3959363,2669953,1289410
4759066,4744634,3258104,1486530
4759200,4614530,3650890,963640
4760000,4846999,3109849,1737150
4760087,5339694,3937001,1402693
4760307,2519253,2036998,482255
4760437,4909475,4016226,893249
4760967,10938069,9287616,1650453
4762463,3886025,3366011,520013
4762600,1875076,1332826,542250
4762740,2194157,1448821,745337
4763221,4573621,3853661,719960
4763333,3011667,2120277,891390
4763647,4419966,4010051,409915
4765333,6508942,5660538,848403
4765677,4013662,2636396,1377266
4766270,4838398,3987217,851181
4766333,3755965,2943991,811973
4766667,2541733,1688309,853423
4766667,3330768,2810171,520597
4766667,4460474,3484974,975500
4766667,5007532,3728836,1278697
4766747,5308759,3911072,1397687
4767000,2911638,2211307,700331
4769000,4785552,3069862,1715690
4769200,3499641,2539441,960200
4769200,3779704,2808991,970713
4769667,2345774,1425557,920217
4769880,3776106,2133026,1643080
4769886,3827864,2655826,1172038
4770000,4260226,3332936,927290
4770150,532448,381724,150723
4770920,3879921,2574348,1305573
4771290,3267748,1788092,1479656
477220,540267,499017,41250
4773320,2818092,1743091,1075002
