"가계지출금액","가계지출_소비지출금액","가계지출_비소비지출금액","전국전체가구_1인이상소득5분위코드","전국전체가구_1인이상소득10분위코드","소득구간코드"
1227125,1227125,0,1,02,2
1227311,1042594,184717,2,04,3
1227776,1070419,157357,1,01,1
1227927,1199047,28880,1,02,2
1228134,1078134,150000,1,02,2
1228210,1170210,58000,1,01,1
1228240,867450,360790,1,01,1
1228290,1012391,215898,1,01,1
1228292,1056414,171878,1,01,1
1228420,1226753,1667,1,02,2
1228562,981538,247025,2,03,3
1228981,1027512,201468,1,01,1
1229213,1170259,58954,2,04,3
1229267,1086417,142850,2,04,3
1229772,1051557,178215,1,02,2
1229864,1159502,70362,1,02,2
1230550,1048050,182500,2,04,3
1230895,1139373,91523,2,03,3
1230896,1023498,207398,2,04,3
1230995,507525,723470,1,02,2
1231278,1070113,161165,2,03,3
1231391,877346,354045,2,03,3
12315460,9797605,2517855,5,10,8
1231870,1133101,98769,2,03,3
1232171,1022171,210000,1,02,2
1232255,1151068,81187,1,02,2
1232398,1209148,23250,1,02,2
1232614,938510,294104,2,03,2
1232640,1027970,204670,2,03,3
1232752,1228632,4120,1,02,2
1232821,1219071,13750,1,02,2
1233106,906486,326620,1,01,1
1233385,928073,305312,1,01,1
12336203,7440487,4895716,5,10,8
1233737,1170401,63337,1,01,1
1233973,1002225,231748,2,03,2
1234000,864000,370000,2,04,3
1234280,1096280,138000,1,02,2
1234298,719160,515139,3,05,4
12347352,5651538,6695814,5,10,8
1234813,1161730,73083,2,04,3
1234860,1176809,58052,1,01,1
1234890,844890,390000,2,03,3
1235190,775190,460000,2,04,3
1235225,961628,273597,1,01,2
1235365,999371,235994,2,04,3
1235528,1090818,144710,1,02,2
12357579,7492210,4865369,5,10,8
1236470,1071470,165000,3,06,4
1236479,919812,316667,2,04,3
1236497,732667,503830,4,07,5
1237131,1050631,186500,1,02,2
1237512,1223512,14000,2,03,2
1237518,1135042,102477,1,02,2
1237607,1114717,122890,2,04,3
1238187,859581,378607,2,03,2
1238794,778897,459897,2,04,3
1239265,1097599,141667,1,02,2
1239347,1170237,69110,1,01,1
1239430,1229430,10000,1,02,2
1239707,1164714,74993,2,04,3
1240223,1018258,221965,2,03,3
1240405,960815,279590,2,04,3
12404366,10935088,1469278,4,08,6
1240501,1045494,195007,1,01,1
1240604,1140604,100000,1,02,2
1240650,1040650,200000,1,01,1
1240682,469107,771575,2,04,3
12407532,9878762,2528770,5,10,8
1240754,963333,277422,1,01,1
12412379,10341511,2070868,5,10,8
1241280,849690,391590,2,03,3
1241443,1219743,21700,3,05,4
1241544,1211368,30177,1,02,2
1241553,1088073,153480,2,04,3
1242130,1234630,7500,1,01,1
1242673,937458,305215,2,03,3
1242954,1213244,29710,2,04,3
1243056,927956,315100,2,03,3
1243510,1086427,157083,1,02,2
1243992,1020462,223530,2,04,3
1244120,1005470,238650,1,01,1
12441367,10896855,1544513,5,10,8
1244829,1014227,230602,1,01,2
1245620,1133670,111950,2,04,3
1245717,1107642,138075,1,01,1
1245746,1168652,77093,1,01,1
1246522,1052086,194436,1,01,1
1246609,1036949,209660,1,02,2
1246829,1147615,99214,1,02,2
1246912,1116045,130867,3,05,4
1247453,1171633,75820,1,01,1
1247568,1140068,107500,2,03,2
1247786,1102975,144812,1,02,2
1247796,1178264,69532,1,02,2
1248017,1192567,55450,1,02,2
1248061,1213894,34167,2,03,2
1248090,1147535,100555,1,02,2
1248183,1208516,39667,2,04,3
1248774,988285,260489,1,02,2
1248909,1019839,229070,3,06,5
1249091,1084026,165065,2,03,3
1249290,860124,389167,2,03,3
1249496,1057455,192042,2,04,3
12497921,7675521,4822400,5,10,8
12498719,10866145,1632575,5,10,8
1250280,955738,294542,1,02,2
1250375,890000,360375,2,04,3
1250650,1114150,136500,1,02,2
1250709,1192414,58295,1,02,2
1250831,1169894,80937,4,07,5
1250956,1211227,39728,1,01,1
1251119,1174312,76807,2,03,3
1251295,1242545,8750,2,03,2
1252432,1116032,136400,2,03,3
1252586,913756,338830,1,01,1
1252701,1216634,36067,1,01,1
1253484,986304,267180,1,01,1
1253591,1213818,39773,1,01,2
1253947,985346,268601,2,04,3
1254052,986042,268010,2,03,3
1254070,1061550,192520,2,03,3
1254251,968901,285350,3,06,4
1254528,1053527,201001,2,03,3
1254730,1029681,225049,1,02,2
1255072,1054328,200743,1,01,1
1255344,1204844,50500,2,04,3
1255547,1074881,180666,1,02,2
12556787,7792020,4764767,5,10,8
1255782,1119037,136745,1,02,2
1256668,1028647,228021,2,04,3
1256679,1152522,104158,1,01,1
1256702,1236702,20000,2,04,3
1257227,1244282,12945,2,03,3
1257309,1096026,161283,1,01,1
1257309,1191286,66023,2,03,3
1257474,1140569,116905,1,01,1
1257790,937790,320000,1,01,1
1258031,1204697,53333,1,01,1
12585114,10723167,1861947,5,09,8
1260601,1178935,81667,1,01,1
12606025,10882496,1723530,5,10,8
1260923,1160923,100000,3,05,4
1261129,1191885,69243,2,03,2
1261245,669645,591600,2,03,2
1261513,1045339,216173,1,02,2
1262067,1262067,0,1,02,2
1262111,1068193,193918,2,03,3
1262157,985616,276540,1,02,2
1262299,958632,303667,1,02,2
1262578,1251988,10590,1,02,2
12629320,11223445,1405875,5,09,8
12633811,10457294,2176517,5,10,8
1265089,1003639,261450,1,01,1
1265228,730207,535021,2,03,3
1265585,1019725,245860,2,04,3
1265676,1242648,23028,1,01,1
1265820,1156987,108833,2,04,3
1265935,1092445,173491,2,03,3
1266381,832284,434097,1,01,1
1266388,1250888,15500,1,01,1
1266395,1061635,204760,2,03,2
1266520,1163187,103333,1,01,1
1266653,1266653,0,1,01,1
1266776,1149946,116830,1,02,2
1267370,827370,440000,1,01,1
1267370,905884,361486,3,05,4
1268249,869916,398333,1,02,2
1268346,980309,288037,2,04,3
1268928,1145378,123550,2,03,2
1269405,1267739,1667,1,02,2
1269534,882834,386700,1,01,1
1270712,1263272,7440,2,03,2
1270819,1152034,118785,2,03,2
1271434,874768,396667,2,03,2
1271766,1021766,250000,1,02,2
1271784,1116585,155199,1,02,2
1272322,1129568,142753,1,01,1
1272633,994548,278085,1,02,2
1272929,1228929,44000,2,04,3
1272982,771092,501890,2,03,3
12730112,11610382,1119730,5,09,7
1273017,1244432,28585,1,01,1
1273425,1063249,210177,2,03,3
1273518,967798,305720,2,03,2
1273594,1075928,197667,3,05,4
1273732,1078322,195410,2,04,3
1273739,1015479,258260,2,03,2
1273897,1248897,25000,1,01,1
1273997,1049932,224065,2,04,3
12740023,11533909,1206114,5,09,8
1274006,957888,316118,2,04,3
1274040,734906,539133,2,03,3
1274147,1249358,24789,1,01,1
1274602,1121482,153120,1,02,2
1274777,1147002,127775,2,04,3
1275345,1068012,207333,2,04,3
1275478,841808,433670,2,03,3
1275672,1192853,82818,2,03,2
1276398,950493,325905,2,03,3
1276484,1038277,238208,2,03,3
1276963,600296,676667,1,02,2
1277004,1129824,147180,1,01,1
1277541,1248726,28815,1,02,2
1278299,1085249,193050,2,03,2
1278391,376724,901667,1,01,1
1278450,1278450,0,2,03,2
1278514,1234420,44093,1,02,2
1278596,1146011,132585,1,01,1
1278616,998858,279758,2,03,3
1278644,1049403,229240,2,04,3
1280147,1143517,136630,2,04,3
1280322,1235782,44540,1,02,2
1280372,1160372,120000,1,02,2
1280643,1020949,259693,1,01,1
1280714,1079122,201593,2,04,3
1280796,1258696,22100,1,02,2
1281118,913654,367463,2,03,3
12813348,8985571,3827777,5,10,8
1281649,1103889,177760,1,02,2
1281743,1121635,160108,1,01,1
1281897,1119597,162300,1,01,1
1282954,1235294,47660,2,04,3
1282954,825514,457440,1,02,2
1283871,835609,448262,2,04,3
1283981,1053871,230110,1,02,2
1284175,762675,521500,1,02,2
1284230,1115422,168808,1,02,2
1284854,1077619,207234,2,03,3
1284917,937721,347196,1,02,2
1285043,1271543,13500,1,02,2
1285350,1110645,174705,2,03,3
1285354,895666,389688,1,02,2
1285624,914374,371250,1,02,2
1285744,1164884,120860,1,02,2
1286065,1120368,165697,2,04,3
1286517,1058850,227667,1,02,2
1286921,1228891,58030,2,03,2
1287181,1153848,133333,2,03,2
1287282,1185072,102210,2,03,2
1287375,482375,805000,1,02,2
1287696,1187696,100000,1,02,2
1287719,1101542,186177,2,04,3
1287726,1228434,59292,2,04,3
1288934,1163934,125000,1,01,1
1289149,868579,420570,2,04,3
1289190,1239190,50000,3,06,4
1290118,1290118,0,1,02,2
1290170,822909,467262,1,02,2
1290171,1280004,10167,1,01,1
1291876,1185698,106178,3,05,4
1292405,1016348,276057,2,03,2
1293216,1045996,247220,3,06,5
1293536,887256,406280,4,07,5
12938996,10987235,1951761,5,09,7
1293901,1021914,271987,1,02,2
1293965,985045,308920,2,03,2
1294166,927436,366730,2,03,3
1294172,436545,857627,1,01,1
1294360,1109140,185220,2,04,3
1294668,1269482,25186,1,02,2
1295374,1211904,83470,2,04,3
1296985,967215,329770,1,02,2
1297334,1127561,169773,1,01,1
1297624,1287794,9830,1,02,2
12979886,9253886,3726000,5,10,8
1299487,1259071,40417,1,02,2
1299530,983370,316160,2,03,3
1299574,1061517,238057,2,04,3
1299582,1014008,285574,2,03,3
1299853,1145480,154373,1,02,2
1299990,1143219,156772,1,02,2
1300380,1108380,192000,1,02,2
1301014,1239859,61155,2,03,2
1301302,948068,353233,2,03,3
1301443,1168690,132753,1,02,2
1301452,993016,308436,1,02,2
1302278,1293944,8333,1,01,1
1302375,981742,320632,2,03,3
1302390,1056170,246220,1,01,1
1302802,1089822,212980,2,04,3
1302826,1120472,182353,1,01,1
1303296,1176842,126453,1,02,2
13036382,11010813,2025568,5,10,8
1304336,1159756,144580,1,02,2
1304917,1261969,42948,1,02,2
1305468,762968,542500,1,02,2
1305676,1215906,89770,1,02,2
1305888,638112,667777,3,05,4
1305929,990506,315423,3,06,4
1305957,1299707,6250,2,03,2
1306897,1211897,95000,1,02,2
1307023,913690,393333,1,01,1
13080039,9563016,3517023,5,10,8
1308394,1220394,88000,1,02,2
1308542,930084,378458,1,02,2
1308812,1001183,307628,2,04,3
1309147,1180194,128953,3,05,4
1309267,1222767,86500,3,05,4
1309292,835499,473793,3,06,5
1309552,999302,310250,3,05,4
1310093,1260093,50000,2,03,2
1311519,1205935,105583,1,02,2
1311567,1187867,123700,2,03,3
1311586,921176,390410,2,03,3
1311671,999762,311908,1,02,2
13118102,6865805,6252297,5,10,8
1311995,1178879,133115,1,02,2
1312253,1221420,90833,1,02,2
13123480,11012504,2110976,5,09,8
1312463,1292640,19823,3,05,4
1312639,1173734,138905,1,02,2
1313702,936427,377274,2,04,3
1313747,1308747,5000,2,03,3
1313787,1163887,149900,1,02,2
1314630,1148174,166456,2,04,3
1315349,1114248,201102,1,02,2
1315558,1197058,118500,1,02,2
1315895,1144395,171500,2,03,2
1316251,1166956,149295,1,01,1
1316773,1147263,169510,2,03,2
1316872,1292774,24098,1,01,1
1317023,1193990,123033,1,02,2
1317041,1260459,56583,4,08,6
1317063,1232063,85000,1,02,2
1317087,1096584,220503,1,02,2
1317103,1317103,0,1,02,2
1317502,1172551,144952,1,02,2
13177612,7170419,6007193,5,10,8
1317804,824662,493142,1,01,1
1319102,1170768,148333,1,02,2
1319933,791600,528333,1,02,2
1320103,1221103,99000,1,02,2
1320274,1247174,73100,1,01,1
1321720,1256933,64788,1,01,2
13217868,9384177,3833691,5,09,8
1322187,1259315,62872,1,01,1
1322633,979300,343333,2,03,3
1322667,970527,352140,1,02,2
1323547,1216832,106715,2,03,3
1323787,1139429,184358,2,04,3
1323914,1111007,212907,1,02,2
1324326,1168076,156250,1,02,2
1325869,1244866,81003,2,03,2
1326082,1101742,224340,2,03,3
1326132,1075912,250220,2,04,3
1326509,1114885,211624,1,01,1
1326550,1211299,115252,2,03,2
1326733,1324650,2083,1,02,2
1327004,1021629,305375,2,03,3
1327276,1163516,163760,1,02,2
1327368,1238592,88777,1,02,2
1327760,1159411,168348,1,01,1
1328041,821958,506083,2,03,2
1328192,1008132,320060,2,04,3
1328242,971061,357181,3,05,4
1328306,888829,439477,2,03,3
1328736,971880,356857,1,01,1
1328842,1328842,0,2,03,3
1329138,1180250,148888,2,03,2
1329646,929078,400568,2,04,3
1330062,1144547,185515,3,05,4
1330194,896019,434176,2,04,3
1330511,1235336,95175,1,02,2
1330651,1078527,252123,2,04,3
1330681,1178594,152087,3,05,3
1330726,1035926,294800,1,02,2
13307306,9707296,3600010,5,10,8
1330765,1014737,316028,2,04,3
1331106,1096246,234860,2,04,3
1331168,912528,418640,2,03,2
1331613,1236063,95550,1,01,1
1331915,1214059,117857,2,03,3
1331979,1200601,131378,1,01,1
1332199,1046199,286000,2,03,2
1332243,1101391,230852,1,02,2
1332427,822667,509760,3,05,4
13324373,4832250,8492123,5,10,8
1332483,819983,512500,1,01,1
1332665,991590,341075,3,05,4
1333341,1123769,209572,1,01,2
1333628,1323628,10000,1,01,1
1334087,1095342,238745,2,03,3
1334192,916212,417981,2,04,3
1334414,1003932,330482,2,03,3
1335429,1305429,30000,1,02,2
1335554,983635,351918,2,04,3
1335663,1217695,117968,1,02,2
1335921,1215385,120537,1,02,2
1336295,1204962,131333,4,07,5
1336728,1236514,100214,1,02,2
1336733,992533,344200,3,06,4
13372023,6485248,6886775,5,10,8
1337446,958911,378535,2,03,3
1337652,1275004,62648,2,03,2
1337740,1131982,205758,1,02,2
1337741,1109925,227817,1,02,2
1338280,1326061,12218,1,02,2
133888,123945,9943,1,01,1
1339425,884737,454688,4,07,5
1339907,1246805,93102,2,03,3
1340061,1314651,25410,1,01,1
1340305,1237622,102683,1,02,2
1340439,1295029,45410,2,03,3
1340661,1157798,182863,1,02,2
1340949,1075591,265358,3,05,4
1341047,973797,367250,1,02,2
1341347,1230347,111000,1,02,2
1341388,1333043,8345,1,01,1
1341910,1027473,314436,2,04,3
1342021,1107021,235000,1,01,1
1342317,1192612,149705,1,02,2
1342626,1113723,228903,1,02,2
1343319,1191901,151418,1,01,1
1343433,1072414,271019,1,02,2
13435858,7976088,5459770,5,09,8
1344109,1329109,15000,1,01,1
13446361,8695573,4750788,5,10,8
1344907,1247907,97000,1,01,1
1345106,823876,521230,1,02,2
1345177,1040177,305000,2,04,3
13455377,6205449,7249927,5,10,8
1345717,1212744,132973,2,03,3
1345881,1159991,185890,2,03,3
1346375,1261398,84977,1,02,2
1346997,1126204,220793,2,03,2
1347435,1347435,0,1,02,2
1347556,1090979,256577,2,03,2
1347963,1347963,0,2,03,2
1348249,1221615,126633,1,02,2
1348278,1220268,128010,2,03,2
1348993,964493,384500,1,01,1
1349428,1018940,330488,1,01,1
13495036,9326046,4168990,4,07,6
1350663,1290246,60417,2,03,3
1350803,1348719,2083,3,05,4
1351846,703496,648350,1,02,2
1351944,1148762,203182,2,03,3
1352282,1082862,269420,2,04,3
1352481,1126514,225967,2,04,3
13525566,5295039,8230527,4,07,5
1352587,1148710,203877,1,01,1
1352736,1318769,33968,1,01,1
1352830,1199503,153327,2,03,2
1353206,1146231,206975,1,02,2
1353265,1167065,186200,2,03,2
1353280,1256052,97228,2,03,2
1353320,1353320,0,1,02,2
1353481,1272251,81230,1,02,2
1353736,1227700,126036,3,05,4
1353743,948342,405401,1,02,2
1353881,1014448,339433,1,02,2
1353966,1150366,203600,2,03,3
13540907,3680731,9860176,5,10,8
1354145,1121975,232170,2,03,3
1354906,1197426,157480,3,06,4
1355121,1275945,79177,1,02,2
1355436,1261880,93556,1,02,2
1355535,1035186,320349,2,04,3
1355764,998271,357493,1,01,1
1356113,667063,689050,1,02,2
1356132,1260050,96082,2,03,2
1356256,1312611,43645,2,04,3
1356987,1178894,178093,1,02,2
1357010,1290343,66667,1,02,2
1357169,1165469,191700,3,06,5
1357175,1139487,217688,3,05,4
1357234,1347567,9667,1,01,1
1357242,1210076,147167,1,01,1
1357840,1159275,198565,2,03,3
1357937,940605,417332,1,01,1
1358001,1193647,164353,1,02,2
1358163,1108700,249463,1,02,2
1358254,1067188,291067,2,04,3
1358772,1317541,41232,3,05,4
1358775,943256,415519,2,03,2
1359173,1279173,80000,1,01,1
1360235,1214235,146000,1,02,2
1360506,1284926,75580,2,04,3
1360991,1214561,146430,1,01,1
1361306,1307694,53612,1,01,1
1361350,930560,430790,1,02,2
1361434,1344934,16500,1,02,2
1361657,1142567,219090,1,01,1
1361679,1261929,99750,1,02,2
1362043,1074883,287160,2,04,3
1362451,1208019,154432,2,03,2
1362580,1262965,99615,1,01,1
1363464,1239431,124033,2,04,3
1363539,1235539,128000,1,02,2
1363601,984894,378707,2,04,3
1363644,1173451,190193,3,06,5
1363682,663713,699968,1,02,2
1363827,950027,413800,1,02,2
1364598,1034790,329808,3,05,4
1365021,1134432,230589,2,04,3
1365069,1292966,72103,1,02,2
1365187,1324461,40726,1,01,1
1365463,1144463,221000,2,03,2
1367133,826933,540200,2,03,2
1367285,1200335,166950,2,03,2
1367314,867256,500058,3,05,4
1367338,795008,572330,2,04,3
1367445,1261400,106045,2,03,3
1367876,1336336,31540,1,02,2
1368018,1278248,89770,2,04,3
1368173,1156241,211932,2,03,3
1368192,1306487,61705,2,04,3
1368250,1361880,6370,1,02,2
1368365,1230265,138100,1,01,1
1368394,640894,727500,2,03,3
1368408,1324075,44333,1,01,1
1368458,996721,371737,2,03,3
1369940,947107,422833,3,05,4
1370035,1113580,256455,1,02,2
1370310,1361310,9000,1,01,1
1370920,1229509,141412,2,03,3
1371010,1302276,68734,1,02,2
1371830,1179187,192643,4,07,6
1372362,1285695,86667,2,03,2
1372365,713415,658950,2,03,3
1372684,1340684,32000,1,01,1
1373855,1263932,109923,2,03,2
13746761,9052076,4694685,5,10,8
1374770,1080340,294430,2,04,3
1375107,1118990,256117,2,03,3
1375155,659655,715500,2,03,3
1375160,1315790,59370,1,02,2
1375742,1129488,246253,2,03,2
1375810,735810,640000,1,01,1
1375881,1068676,307205,2,03,3
1376435,1311247,65188,1,02,2
1376460,1376460,0,2,03,2
13769673,8875313,4894360,5,09,7
1377130,1094930,282200,1,01,1
1377176,1154573,222602,2,04,3
1377388,1322721,54667,1,02,2
1377470,514780,862690,4,08,6
1377767,617308,760459,3,05,4
1377883,1031013,346870,1,01,1
1378112,1191294,186818,1,01,1
1378514,1248832,129682,1,02,2
1378749,945131,433618,3,05,4
1379072,1324274,54798,1,01,2
1379095,815928,563167,1,02,2
1379183,1161130,218053,1,02,2
1379682,988447,391235,3,06,4
1379973,1363723,16250,1,01,1
1380146,1056895,323252,2,03,3
1380177,1222947,157230,2,04,3
13803356,11308496,2494859,5,10,8
1380984,978075,402909,1,02,2
1381426,851426,530000,2,03,2
1381612,1279626,101987,1,01,1
1381675,1272003,109672,2,03,3
1381704,1236921,144783,1,02,2
1381825,1291115,90710,2,03,2
13819428,12630230,1189198,4,07,6
13820577,8565255,5255322,5,10,8
1382116,859507,522608,1,01,1
1382191,984691,397500,2,04,3
1382363,1142127,240237,2,03,2
1382386,1043834,338552,2,04,3
1382658,1257628,125030,1,02,2
1382800,1118205,264595,3,05,4
1382912,1382912,0,1,02,2
1383446,1239856,143590,2,03,3
1383600,1383600,0,1,02,2
1383925,582326,801599,2,03,3
1384157,1359157,25000,1,02,2
1384183,1148423,235760,1,02,2
1384355,1197320,187035,4,07,5
1384357,1382523,1833,2,03,2
1386431,1312431,74000,1,01,1
1386506,1157482,229024,2,03,2
1386821,961821,425000,1,02,2
1387360,987360,400000,1,02,2
13875067,5478892,8396175,5,10,8
13876079,11409579,2466500,4,07,5
1387945,1189111,198833,1,02,2
1388156,1209296,178860,1,02,2
1388885,1095180,293705,2,03,3
1389208,1245648,143560,2,03,2
1389265,1044822,344443,2,04,3
1389628,1115701,273927,2,04,3
1389678,1133959,255718,1,02,2
1390091,1013012,377078,2,04,3
1390091,1050278,339813,1,02,2
1390152,792036,598116,3,05,4
1390215,1369755,20460,1,01,1
1390493,1390493,0,1,01,1
1391096,1229459,161637,1,02,2
1391261,839144,552117,3,05,4
1391567,1136270,255297,1,01,1
1391760,1270025,121735,1,01,1
1392356,1287684,104672,3,05,4
1392533,1109677,282857,1,02,2
1392731,1263670,129061,1,02,2
1393054,1392054,1000,1,02,2
1393095,1117185,275910,2,03,3
1393144,1299706,93438,2,03,2
1393170,1333878,59292,1,01,1
1393386,1315886,77500,2,04,3
1393604,1098967,294637,2,04,3
1393652,1128696,264956,2,03,3
1393780,1115638,278142,2,04,3
1393879,1147755,246123,2,04,3
1394156,1294156,100000,1,02,2
1394864,945077,449787,2,03,3
1395143,1251063,144080,2,03,2
1395639,1361139,34500,1,02,2
1395712,1224254,171458,2,03,2
1395884,1174738,221147,1,02,2
1395986,1342516,53470,2,04,3
1396611,1179471,217140,3,06,4
1397156,1291748,105408,2,03,2
1397838,1041499,356338,2,04,3
1398545,1143135,255410,2,04,3
1398790,1287380,111410,1,01,1
1398876,1014321,384555,2,04,3
1399297,1306297,93000,1,02,2
1399604,639654,759950,1,02,2
14004718,9268618,4736100,5,10,8
1401560,1082270,319290,2,03,2
1401764,893551,508213,3,05,4
1401989,1025219,376770,2,04,3
1402094,1222850,179244,1,01,2
1402529,1390909,11620,1,01,1
14028395,12057649,1970746,5,10,8
1402953,1141855,261098,1,02,2
1403199,842838,560361,2,03,2
1403269,1042304,360965,2,04,3
1403560,1397560,6000,1,01,1
1403796,1232223,171573,1,01,1
1403803,1393213,10590,1,02,2
1404003,1394303,9700,1,02,2
1404010,1134756,269254,2,04,3
1404113,1257340,146773,2,03,3
